Logan Ref	Kappa2	BPnd	k2ref	MSE	LogLikelihood	AIC	%Cov Kappa2	%Cov BPnd	%Cov k2ref
ctx_lh_rostralmiddlefrontal	1.396923e-01	4.495880e-01	1.000000e+06	-4.038968e-28	NaN	NaN	NaN	NaN	NaN
ctx_lh_superiorfrontal	1.325257e-01	3.762064e-01	1.000000e+06	-1.009742e-27	5.762481e+01	-1.072496e+02	NaN	NaN	NaN
ctx_lh_superiorparietal	1.013472e-01	2.969206e-01	1.000000e+06	-2.019484e-28	6.162481e+01	-1.152496e+02	NaN	NaN	NaN
ctx_lh_superiortemporal	8.063964e-02	5.489691e-01	1.000000e+06	-6.563323e-28	5.101111e+01	-9.402221e+01	NaN	NaN	NaN
ctx_lh_supramarginal	6.256129e-02	5.858182e-01	1.000000e+06	-2.019484e-28	6.162481e+01	-1.152496e+02	NaN	NaN	NaN
ctx_lh_frontalpole	2.736444e-01	2.292247e-01	1.000000e+06	-1.464126e-27	5.859166e+01	-1.091833e+02	NaN	NaN	NaN
ctx_lh_temporalpole	9.767784e-02	3.406778e-01	1.000000e+06	-1.009742e-28	NaN	NaN	NaN	NaN	NaN
ctx_lh_transversetemporal	4.898813e-02	1.071775e+00	1.000000e+06	-6.563323e-28	5.101111e+01	-9.402221e+01	NaN	NaN	NaN
ctx_lh_insula	3.409327e-02	1.403432e+00	1.000000e+06	-5.048710e-29	6.301111e+01	-1.180222e+02	NaN	NaN	NaN
ctx_rh_bankssts	6.464331e-02	7.010214e-01	1.000000e+06	-1.009742e-28	NaN	NaN	NaN	NaN	NaN
ctx_rh_caudalanteriorcingulate	2.842682e-02	1.371034e+00	1.000000e+06	-3.281661e-27	5.459166e+01	-1.011833e+02	NaN	NaN	NaN
ctx_rh_caudalmiddlefrontal	1.698643e-01	2.707690e-01	1.000000e+06	-4.038968e-28	NaN	NaN	NaN	NaN	NaN
ctx_rh_cuneus	2.037141e-01	4.464268e-01	1.000000e+06	-0.000000e+00	NaN	NaN	NaN	NaN	NaN
ctx_rh_entorhinal	4.939616e-02	5.152992e-01	1.000000e+06	-0.000000e+00	NaN	NaN	NaN	NaN	NaN
ctx_rh_fusiform	8.629274e-02	3.782469e-01	1.000000e+06	-1.009742e-27	5.762481e+01	-1.072496e+02	NaN	NaN	NaN
ctx_rh_inferiorparietal	1.027365e-01	3.680942e-01	1.000000e+06	-2.019484e-28	6.162481e+01	-1.152496e+02	NaN	NaN	NaN
ctx_rh_inferiortemporal	8.189111e-02	3.276038e-01	1.000000e+06	-1.009742e-27	5.987203e+01	-1.117441e+02	NaN	NaN	NaN
ctx_rh_isthmuscingulate	2.898500e-02	1.051160e+00	1.000000e+06	-2.524355e-28	5.901111e+01	-1.100222e+02	NaN	NaN	NaN
ctx_rh_lateraloccipital	1.223151e-01	2.945887e-01	1.000000e+06	-1.009742e-27	5.762481e+01	-1.072496e+02	NaN	NaN	NaN
ctx_rh_lateralorbitofrontal	1.339480e-01	5.626474e-01	1.000000e+06	-2.524355e-28	5.901111e+01	-1.100222e+02	NaN	NaN	NaN
ctx_rh_lingual	2.796822e-02	1.074000e+00	1.000000e+06	-6.563323e-28	5.101111e+01	-9.402221e+01	NaN	NaN	NaN
ctx_rh_medialorbitofrontal	-1.572359e-03	-1.392233e+01	1.000000e+06	-9.501672e-26	5.331464e+01	-9.862928e+01	NaN	NaN	NaN
ctx_rh_middletemporal	9.497797e-02	4.159669e-01	1.000000e+06	-2.019484e-28	6.162481e+01	-1.152496e+02	NaN	NaN	NaN
ctx_rh_parahippocampal	1.092200e-01	3.746937e-01	1.000000e+06	-1.009742e-28	NaN	NaN	NaN	NaN	NaN
ctx_rh_paracentral	1.308811e-01	5.414226e-01	1.000000e+06	-2.524355e-28	5.901111e+01	-1.100222e+02	NaN	NaN	NaN
ctx_rh_parsopercularis	4.339604e-02	8.504580e-01	1.000000e+06	-2.019484e-28	6.162481e+01	-1.152496e+02	NaN	NaN	NaN
ctx_rh_parsorbitalis	9.737410e-02	4.062079e-01	1.000000e+06	-2.019484e-28	6.162481e+01	-1.152496e+02	NaN	NaN	NaN
ctx_rh_parstriangularis	8.747829e-02	5.712001e-01	1.000000e+06	-2.019484e-28	6.162481e+01	-1.152496e+02	NaN	NaN	NaN
ctx_rh_pericalcarine	1.176117e-02	2.529035e+00	1.000000e+06	-4.038968e-28	NaN	NaN	NaN	NaN	NaN
ctx_rh_postcentral	9.176859e-02	5.477123e-01	1.000000e+06	-4.543839e-28	6.081388e+01	-1.136278e+02	NaN	NaN	NaN
ctx_rh_posteriorcingulate	-1.909202e-02	-7.456375e-01	1.000000e+06	-1.312665e-27	5.961352e+01	-1.112270e+02	NaN	NaN	NaN
ctx_rh_precentral	1.120016e-01	4.349642e-01	1.000000e+06	-2.019484e-28	6.162481e+01	-1.152496e+02	NaN	NaN	NaN
ctx_rh_precuneus	3.330411e-02	9.959297e-01	1.000000e+06	-8.582807e-28	5.992499e+01	-1.118500e+02	NaN	NaN	NaN
ctx_rh_rostralanteriorcingulate	4.952242e-02	9.878141e-01	1.000000e+06	-2.524355e-28	6.125832e+01	-1.145166e+02	NaN	NaN	NaN
ctx_rh_rostralmiddlefrontal	1.370685e-01	3.993685e-01	1.000000e+06	-0.000000e+00	NaN	NaN	NaN	NaN	NaN
ctx_rh_superiorfrontal	1.365823e-01	3.646288e-01	1.000000e+06	-4.038968e-28	NaN	NaN	NaN	NaN	NaN
ctx_rh_superiorparietal	6.870735e-02	3.786462e-01	1.000000e+06	-4.543839e-28	6.081388e+01	-1.136278e+02	NaN	NaN	NaN
ctx_rh_superiortemporal	5.744619e-02	6.969476e-01	1.000000e+06	-1.009742e-28	NaN	NaN	NaN	NaN	NaN
ctx_rh_supramarginal	8.434208e-02	5.083549e-01	1.000000e+06	-4.543839e-28	6.081388e+01	-1.136278e+02	NaN	NaN	NaN
ctx_rh_frontalpole	4.948934e-02	5.237948e-01	1.000000e+06	-8.077936e-28	6.023852e+01	-1.124770e+02	NaN	NaN	NaN
ctx_rh_temporalpole	6.881987e-02	4.748253e-01	1.000000e+06	-2.524355e-28	6.125832e+01	-1.145166e+02	NaN	NaN	NaN
ctx_rh_transversetemporal	3.969348e-02	1.257497e+00	1.000000e+06	-1.009742e-27	5.762481e+01	-1.072496e+02	NaN	NaN	NaN
ctx_rh_insula	5.009404e-02	1.102898e+00	1.000000e+06	-1.009742e-27	5.762481e+01	-1.072496e+02	NaN	NaN	NaN
